RTF,FT4,FT3,TSH
0.043043043043043044,0.03633966127481496,2.3067884383490034,0.09073930725399815
0.044044044044044044,0.0371493404430044,2.305939987446323,0.0865011740924303
0.04504504504504504,0.03795884218099108,2.3051090530571443,0.08686746406270245
0.04604604604604605,0.03876517647745989,2.304273148899195,0.08067444651276248
0.04704704704704705,0.03957337929766806,2.303475915981858,0.08540382364894947
0.04804804804804805,0.04037809465905926,2.302656535209815,0.08385298106551041
0.04904904904904905,0.041180848431197674,2.3018373477576892,0.08059445970801979
0.050050050050050046,0.041994256683848756,2.301140114526512,0.11341780373790702
0.05105105105105105,0.04279578644940478,2.3003468459644294,0.11387538234070886
0.05205205205205205,0.04358453587911175,2.2994601698198642,0.0811046835620921
0.05305305305305305,0.04439349778851322,2.298757440474266,0.11179417118678847
0.05405405405405406,0.04517889063164458,2.2978928887080436,0.0774777156464092
0.055055055055055056,0.04598596469999374,2.2972001134495206,0.10945942831936435
0.056056056056056056,0.046780040917907814,2.2964293198836403,0.10782926774988152
0.057057057057057055,0.04757272184114712,2.2956643500135736,0.1059700559389326
0.058058058058058054,0.04835917086179222,2.294874672475472,0.09091015449246528
0.05905905905905906,0.04914810831622232,2.294122481923462,0.08572848002995417
0.06006006006006006,0.04993728322231627,2.2933826382082043,0.0848922993156204
0.06106106106106106,0.05073313161007059,2.292687356462876,0.10488832344083429
0.062062062062062065,0.051519033850075294,2.2919510896514006,0.10210174359480355
0.06306306306306306,0.052299388451410765,2.291202480283787,0.08839838329499856
0.06406406406406406,0.053082291254885505,2.290483413009775,0.08410614313369927
0.06506506506506507,0.05386602518604252,2.2897866550897694,0.08437845875428965
0.06606606606606606,0.054647730615688075,2.2890796968974096,0.08371840286036061
0.06706706706706707,0.05542822798504626,2.288378579220419,0.08308361326960453
0.06806806806806806,0.056206974980980665,2.287679661767089,0.08130435668726409
0.06906906906906907,0.05698596855921682,2.286995840567436,0.08259635929321611
0.07007007007007007,0.05776350804295151,2.286315794994315,0.08329977988416827
0.07107107107107107,0.05853893730947226,2.285635243531892,0.08211831537548227
0.07207207207207207,0.05931311795016734,2.2849601309070575,0.08080259261275147
0.07307307307307308,0.06008607743191735,2.284290616082017,0.07939279483061232
0.07407407407407407,0.060858932285534115,2.2836318892047283,0.08014426389609804
0.07507507507507508,0.06162911104671922,2.282971427081764,0.07782803950944159
0.07607607607607608,0.062414721468685576,2.28236285890162,0.1105417914204803
0.07707707707707707,0.0631812235485418,2.2817023539425136,0.10547708903967545
0.07807807807807808,0.06395010910945668,2.2810657237286565,0.10704302463065199
0.07907907907907907,0.06471283887195389,2.280415030419703,0.09890140177817743
0.08008008008008008,0.06548270355183669,2.279799274158624,0.10675870130514267
0.08108108108108109,0.06624736635033382,2.2791739921221827,0.10668933113212786
0.08208208208208208,0.06700077743629884,2.2785297836915035,0.08690609256546564
0.08308308308308308,0.0677621330069306,2.2779159822162898,0.08472461577047646
0.08408408408408408,0.06852100629735051,2.2773116898852193,0.07936248569638842
0.08508508508508508,0.0692812743198202,2.276708249811826,0.07955048124513729
0.08608608608608609,0.07003950742783219,2.276106577057632,0.07805707521699409
0.08708708708708708,0.07079982697427127,2.275521019283206,0.08201937257057657
0.08808808808808809,0.0715559205402099,2.2749285930588306,0.08058109719835944
0.0890890890890891,0.07231102743175562,2.2743417738102663,0.0792723711188047
0.09009009009009009,0.07306452279711939,2.2737587303454703,0.07702008050484774
0.09109109109109109,0.07381948671162016,2.2731875756656414,0.0790311217194882
0.0920920920920921,0.07457053173930231,2.272613592157889,0.07621642945450613
0.09309309309309309,0.07534274261745125,2.2720828783393,0.11126201681002598
0.0940940940940941,0.07609295555685908,2.271519222028657,0.11027030984868498
0.09509509509509509,0.07684097165812197,2.2709490057718296,0.10807445596667442
0.0960960960960961,0.07758913974907908,2.270395201677185,0.10711980744771225
0.0970970970970971,0.07833550498478001,2.2698438943430372,0.10497605104575043
0.0980980980980981,0.07908357639442495,2.26930562278435,0.10692146108017772
0.0990990990990991,0.07982827944121998,2.2687647377296853,0.10533034163655604
0.10010010010010009,0.08057208221520254,2.268229147626736,0.10388364447087137
